[11:49:10.164] Odometry x=0.000000, y=-0.000000, theta=0.000000
[11:49:37.586] Odometry x=0.029321, y=-0.002781, theta=-0.377384
[11:49:37.596] Odometry x=0.029321, y=-0.002781, theta=-0.377664
[11:49:37.606] Odometry x=0.029321, y=-0.002781, theta=-0.378016
[11:49:37.616] Odometry x=0.029321, y=-0.002781, theta=-0.378391
[11:49:37.618] Image Alignment failed 0
[11:49:37.627] Odometry x=0.029322, y=-0.002781, theta=-0.378708
[11:49:37.637] Odometry x=0.029322, y=-0.002781, theta=-0.379024
[11:49:37.647] Odometry x=0.029322, y=-0.002781, theta=-0.379337
[11:49:37.657] Odometry x=0.029322, y=-0.002781, theta=-0.379657
[11:49:37.667] Odometry x=0.029322, y=-0.002781, theta=-0.379980
[11:49:37.677] Odometry x=0.029322, y=-0.002781, theta=-0.380315
[11:49:37.680] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.002356
[11:49:37.688] Odometry x=0.029323, y=-0.002781, theta=-0.380642
[11:49:37.698] Odometry x=0.029323, y=-0.002781, theta=-0.380958
[11:49:37.709] Odometry x=0.029323, y=-0.002781, theta=-0.381172
[11:49:37.711] Image Alignment failed 0
[11:49:37.719] Odometry x=0.029323, y=-0.002781, theta=-0.381439
[11:49:37.729] Odometry x=0.029323, y=-0.002781, theta=-0.381842
[11:49:37.739] Odometry x=0.029323, y=-0.002781, theta=-0.382199
[11:49:37.749] Odometry x=0.029324, y=-0.002781, theta=-0.382520
[11:49:37.750] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000000 ,z=-0.000000,angle between two frames:0.000857
[11:49:37.760] Odometry x=0.029324, y=-0.002781, theta=-0.382853
[11:49:37.770] Odometry x=0.029324, y=-0.002781, theta=-0.383177
[11:49:37.781] Odometry x=0.029324, y=-0.002781, theta=-0.383504
[11:49:37.791] Odometry x=0.029324, y=-0.002781, theta=-0.383831
[11:49:37.801] Odometry x=0.029324, y=-0.002781, theta=-0.384150
[11:49:37.812] Odometry x=0.029325, y=-0.002782, theta=-0.384473
[11:49:37.816] Image Alignment failed 0
[11:49:37.822] Odometry x=0.029325, y=-0.002782, theta=-0.384795
[11:49:37.832] Odometry x=0.029325, y=-0.002782, theta=-0.385118
[11:49:37.842] Odometry x=0.029325, y=-0.002782, theta=-0.385444
[11:49:37.852] Odometry x=0.029325, y=-0.002782, theta=-0.385766
[11:49:37.854] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001953
[11:49:37.863] Odometry x=0.029325, y=-0.002782, theta=-0.386085
[11:49:37.873] Odometry x=0.029326, y=-0.002782, theta=-0.386503
[11:49:37.883] Odometry x=0.029326, y=-0.002782, theta=-0.386876
[11:49:37.894] Odometry x=0.029326, y=-0.002782, theta=-0.387188
[11:49:37.904] Odometry x=0.029326, y=-0.002782, theta=-0.387503
[11:49:37.914] Odometry x=0.029326, y=-0.002782, theta=-0.387724
[11:49:37.918] Image Alignment failed 0
[11:49:37.924] Odometry x=0.029326, y=-0.002782, theta=-0.388087
[11:49:37.935] Odometry x=0.029327, y=-0.002782, theta=-0.388472
[11:49:37.945] Odometry x=0.029327, y=-0.002782, theta=-0.388791
[11:49:37.955] Odometry x=0.029327, y=-0.002782, theta=-0.389108
[11:49:37.965] Odometry x=0.029327, y=-0.002782, theta=-0.389421
[11:49:37.975] Odometry x=0.029327, y=-0.002782, theta=-0.389736
[11:49:37.981] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001958
[11:49:37.985] Odometry x=0.029327, y=-0.002782, theta=-0.390054
[11:49:37.995] Odometry x=0.029328, y=-0.002782, theta=-0.390370
[11:49:38.006] Odometry x=0.029328, y=-0.002782, theta=-0.390693
[11:49:38.011] Image Alignment failed 0
[11:49:38.016] Odometry x=0.029328, y=-0.002782, theta=-0.391012
[11:49:38.026] Odometry x=0.029328, y=-0.002783, theta=-0.391327
[11:49:38.036] Odometry x=0.029328, y=-0.002783, theta=-0.391641
[11:49:38.046] Odometry x=0.029328, y=-0.002783, theta=-0.391959
[11:49:38.048] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000000 ,z=-0.000000,angle between two frames:0.000956
[11:49:38.057] Odometry x=0.029329, y=-0.002783, theta=-0.392280
[11:49:38.068] Odometry x=0.029329, y=-0.002783, theta=-0.392602
[11:49:38.078] Odometry x=0.029329, y=-0.002783, theta=-0.393008
[11:49:38.088] Odometry x=0.029329, y=-0.002783, theta=-0.393380
[11:49:38.099] Odometry x=0.029329, y=-0.002783, theta=-0.393598
[11:49:38.109] Odometry x=0.029330, y=-0.002783, theta=-0.393943
[11:49:38.119] Image Alignment failed 0
[11:49:38.119] Odometry x=0.029330, y=-0.002783, theta=-0.394310
[11:49:38.129] Odometry x=0.029330, y=-0.002783, theta=-0.394621
[11:49:38.140] Odometry x=0.029330, y=-0.002783, theta=-0.394936
[11:49:38.150] Odometry x=0.029330, y=-0.002783, theta=-0.395247
[11:49:38.160] Odometry x=0.029330, y=-0.002783, theta=-0.395555
[11:49:38.170] Odometry x=0.029331, y=-0.002783, theta=-0.395871
[11:49:38.180] Odometry x=0.029331, y=-0.002783, theta=-0.396193
[11:49:38.184] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001984
[11:49:38.190] Odometry x=0.029331, y=-0.002783, theta=-0.396510
[11:49:38.201] Odometry x=0.029331, y=-0.002783, theta=-0.396825
[11:49:38.211] Odometry x=0.029331, y=-0.002783, theta=-0.397038
[11:49:38.215] Image Alignment failed 0
[11:49:38.222] Odometry x=0.029331, y=-0.002783, theta=-0.397385
[11:49:38.232] Odometry x=0.029332, y=-0.002784, theta=-0.397758
[11:49:38.242] Odometry x=0.029332, y=-0.002784, theta=-0.398077
[11:49:38.252] Odometry x=0.029332, y=-0.002784, theta=-0.398392
[11:49:38.253] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000000 ,z=-0.000000,angle between two frames:0.000845
[11:49:38.263] Odometry x=0.029332, y=-0.002784, theta=-0.398708
[11:49:38.273] Odometry x=0.029332, y=-0.002784, theta=-0.399029
[11:49:38.283] Odometry x=0.029332, y=-0.002784, theta=-0.399447
[11:49:38.293] Odometry x=0.029333, y=-0.002784, theta=-0.399827
[11:49:38.304] Odometry x=0.029333, y=-0.002784, theta=-0.400148
[11:49:38.314] Odometry x=0.029333, y=-0.002784, theta=-0.400464
[11:49:38.316] Image Alignment failed 0
[11:49:38.324] Odometry x=0.029333, y=-0.002784, theta=-0.400780
[11:49:38.334] Odometry x=0.029333, y=-0.002784, theta=-0.401104
[11:49:38.344] Odometry x=0.029333, y=-0.002784, theta=-0.401420
[11:49:38.355] Odometry x=0.029334, y=-0.002784, theta=-0.401736
[11:49:38.365] Odometry x=0.029334, y=-0.002784, theta=-0.402056
[11:49:38.375] Odometry x=0.029334, y=-0.002784, theta=-0.402370
[11:49:38.378] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.002073
[11:49:38.385] Odometry x=0.029334, y=-0.002784, theta=-0.402683
[11:49:38.396] Odometry x=0.029334, y=-0.002784, theta=-0.403002
[11:49:38.406] Odometry x=0.029334, y=-0.002784, theta=-0.403314
[11:49:38.411] Image Alignment failed 0
[11:49:38.416] Odometry x=0.029335, y=-0.002784, theta=-0.403625
[11:49:38.426] Odometry x=0.029335, y=-0.002784, theta=-0.403940
[11:49:38.436] Odometry x=0.029335, y=-0.002784, theta=-0.404249
[11:49:38.446] Odometry x=0.029335, y=-0.002785, theta=-0.404564
[11:49:38.450] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000000 ,z=-0.000000,angle between two frames:0.000944
[11:49:38.457] Odometry x=0.029335, y=-0.002785, theta=-0.404878
[11:49:38.467] Odometry x=0.029335, y=-0.002785, theta=-0.405189
[11:49:38.477] Odometry x=0.029335, y=-0.002785, theta=-0.405507
[11:49:38.488] Odometry x=0.029336, y=-0.002785, theta=-0.405817
[11:49:38.498] Odometry x=0.029336, y=-0.002785, theta=-0.406234
[11:49:38.508] Odometry x=0.029336, y=-0.002785, theta=-0.406519
[11:49:38.518] Image Alignment failed 0
[11:49:38.519] Odometry x=0.029336, y=-0.002785, theta=-0.406865
[11:49:38.529] Odometry x=0.029337, y=-0.002785, theta=-0.407235
[11:49:38.539] Odometry x=0.029337, y=-0.002785, theta=-0.407551
[11:49:38.549] Odometry x=0.029337, y=-0.002785, theta=-0.407867
[11:49:38.559] Odometry x=0.029337, y=-0.002785, theta=-0.408182
[11:49:38.569] Odometry x=0.029337, y=-0.002785, theta=-0.408496
[11:49:38.576] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001955
[11:49:38.580] Odometry x=0.029337, y=-0.002785, theta=-0.408820
[11:49:38.590] Odometry x=0.029338, y=-0.002785, theta=-0.409144
[11:49:38.601] Odometry x=0.029338, y=-0.002785, theta=-0.409457
[11:49:38.611] Odometry x=0.029338, y=-0.002785, theta=-0.409773
[11:49:38.612] Image Alignment failed 0
[11:49:38.621] Odometry x=0.029338, y=-0.002785, theta=-0.410089
[11:49:38.631] Odometry x=0.029338, y=-0.002785, theta=-0.410405
[11:49:38.641] Odometry x=0.029338, y=-0.002786, theta=-0.410725
[11:49:38.652] Odometry x=0.029338, y=-0.002786, theta=-0.411040
[11:49:38.653] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001277
[11:49:38.662] Odometry x=0.029339, y=-0.002786, theta=-0.411360
[11:49:38.672] Odometry x=0.029339, y=-0.002786, theta=-0.411670
[11:49:38.683] Odometry x=0.029339, y=-0.002786, theta=-0.411987
[11:49:38.693] Odometry x=0.029339, y=-0.002786, theta=-0.412307
[11:49:38.703] Odometry x=0.029339, y=-0.002786, theta=-0.412621
[11:49:38.713] Odometry x=0.029339, y=-0.002786, theta=-0.412943
[11:49:38.724] Odometry x=0.029340, y=-0.002786, theta=-0.413364
[11:49:38.728] Image Alignment failed 0
[11:49:38.734] Odometry x=0.029340, y=-0.002786, theta=-0.413644
[11:49:38.744] Odometry x=0.029340, y=-0.002786, theta=-0.414007
[11:49:38.754] Odometry x=0.029340, y=-0.002786, theta=-0.414384
[11:49:38.764] Odometry x=0.029340, y=-0.002786, theta=-0.414597
[11:49:38.775] Odometry x=0.029341, y=-0.002786, theta=-0.414968
[11:49:38.785] Odometry x=0.029341, y=-0.002786, theta=-0.415363
[11:49:38.790] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.002325
[11:49:38.795] Odometry x=0.029341, y=-0.002786, theta=-0.415692
[11:49:38.805] Odometry x=0.029341, y=-0.002786, theta=-0.416052
[11:49:38.815] Odometry x=0.029342, y=-0.002786, theta=-0.416399
[11:49:38.816] Image Alignment failed 0
[11:49:38.826] Odometry x=0.029342, y=-0.002787, theta=-0.416619
[11:49:38.836] Odometry x=0.029342, y=-0.002787, theta=-0.416877
[11:49:38.846] Odometry x=0.029342, y=-0.002787, theta=-0.417193
[11:49:38.854] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001036
[11:49:38.856] Odometry x=0.029342, y=-0.002787, theta=-0.417510
[11:49:38.866] Odometry x=0.029342, y=-0.002787, theta=-0.417731
[11:49:38.877] Odometry x=0.029342, y=-0.002787, theta=-0.417988
[11:49:38.888] Odometry x=0.029342, y=-0.002787, theta=-0.418307
[11:49:38.898] Odometry x=0.029343, y=-0.002787, theta=-0.418622
[11:49:38.909] Odometry x=0.029343, y=-0.002787, theta=-0.418937
[11:49:38.916] Image Alignment failed 0
[11:49:38.919] Odometry x=0.029343, y=-0.002787, theta=-0.419307
[11:49:38.929] Odometry x=0.029343, y=-0.002787, theta=-0.419673
[11:49:38.939] Odometry x=0.029343, y=-0.002787, theta=-0.419993
[11:49:38.949] Odometry x=0.029343, y=-0.002787, theta=-0.420304
[11:49:38.959] Odometry x=0.029344, y=-0.002787, theta=-0.420757
[11:49:38.970] Odometry x=0.029344, y=-0.002787, theta=-0.421162
[11:49:38.976] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001744
[11:49:38.980] Odometry x=0.029344, y=-0.002787, theta=-0.421473
[11:49:38.990] Odometry x=0.029344, y=-0.002787, theta=-0.421782
[11:49:39.000] Odometry x=0.029344, y=-0.002787, theta=-0.422000
[11:49:39.010] Odometry x=0.029345, y=-0.002787, theta=-0.422259
[11:49:39.011] Image Alignment failed 0
[11:49:39.021] Odometry x=0.029345, y=-0.002787, theta=-0.422580
[11:49:39.031] Odometry x=0.029345, y=-0.002788, theta=-0.422800
[11:49:39.041] Odometry x=0.029345, y=-0.002788, theta=-0.423056
[11:49:39.049] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001097
[11:49:39.051] Odometry x=0.029345, y=-0.002788, theta=-0.423398
[11:49:39.061] Odometry x=0.029345, y=-0.002788, theta=-0.423752
[11:49:39.072] Odometry x=0.029345, y=-0.002788, theta=-0.423985
[11:49:39.082] Odometry x=0.029346, y=-0.002788, theta=-0.424236
[11:49:39.093] Odometry x=0.029346, y=-0.002788, theta=-0.424549
[11:49:39.103] Odometry x=0.029346, y=-0.002788, theta=-0.425104
[11:49:39.113] Odometry x=0.029347, y=-0.002788, theta=-0.425593
[11:49:39.122] Image Alignment failed 0
[11:49:39.124] Odometry x=0.029347, y=-0.002788, theta=-0.425887
[11:49:39.134] Odometry x=0.029347, y=-0.002788, theta=-0.426182
[11:49:39.144] Odometry x=0.029347, y=-0.002788, theta=-0.426503
[11:49:39.154] Odometry x=0.029347, y=-0.002788, theta=-0.426920
[11:49:39.164] Odometry x=0.029348, y=-0.002788, theta=-0.427304
[11:49:39.174] Odometry x=0.029348, y=-0.002788, theta=-0.427632
[11:49:39.184] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000002 ,z=-0.000001,angle between two frames:0.002537
[11:49:39.185] Odometry x=0.029348, y=-0.002788, theta=-0.427951
[11:49:39.195] Odometry x=0.029348, y=-0.002788, theta=-0.428265
[11:49:39.205] Odometry x=0.029348, y=-0.002789, theta=-0.428586
[11:49:39.211] Image Alignment failed 0
[11:49:39.215] Odometry x=0.029348, y=-0.002789, theta=-0.428972
[11:49:39.225] Odometry x=0.029349, y=-0.002789, theta=-0.429324
[11:49:39.235] Odometry x=0.029349, y=-0.002789, theta=-0.429642
[11:49:39.246] Odometry x=0.029349, y=-0.002789, theta=-0.429960
[11:49:39.248] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000000 ,z=-0.000000,angle between two frames:0.000954
[11:49:39.256] Odometry x=0.029349, y=-0.002789, theta=-0.430279
[11:49:39.267] Odometry x=0.029349, y=-0.002789, theta=-0.430597
[11:49:39.277] Odometry x=0.029349, y=-0.002789, theta=-0.430915
[11:49:39.287] Odometry x=0.029350, y=-0.002789, theta=-0.431267
[11:49:39.297] Odometry x=0.029350, y=-0.002789, theta=-0.431608
[11:49:39.308] Odometry x=0.029350, y=-0.002789, theta=-0.431830
[11:49:39.316] Image Alignment failed 0
[11:49:39.318] Odometry x=0.029350, y=-0.002789, theta=-0.432089
[11:49:39.329] Odometry x=0.029350, y=-0.002789, theta=-0.432398
[11:49:39.339] Odometry x=0.029350, y=-0.002789, theta=-0.432708
[11:49:39.349] Odometry x=0.029350, y=-0.002789, theta=-0.432923
[11:49:39.359] Odometry x=0.029351, y=-0.002789, theta=-0.433320
[11:49:39.369] Odometry x=0.029351, y=-0.002789, theta=-0.433626
[11:49:39.379] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001870
[11:49:39.379] Odometry x=0.029351, y=-0.002789, theta=-0.433885
[11:49:39.389] Odometry x=0.029351, y=-0.002789, theta=-0.434203
[11:49:39.400] Odometry x=0.029351, y=-0.002790, theta=-0.434578
[11:49:39.410] Odometry x=0.029351, y=-0.002790, theta=-0.434929
[11:49:39.411] Image Alignment failed 0
[11:49:39.420] Odometry x=0.029352, y=-0.002790, theta=-0.435365
[11:49:39.430] Odometry x=0.029352, y=-0.002790, theta=-0.435673
[11:49:39.440] Odometry x=0.029352, y=-0.002790, theta=-0.435944
[11:49:39.450] Odometry x=0.029352, y=-0.002790, theta=-0.436282
[11:49:39.452] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001303
[11:49:39.461] Odometry x=0.029352, y=-0.002790, theta=-0.436631
[11:49:39.471] Odometry x=0.029353, y=-0.002790, theta=-0.436973
[11:49:39.481] Odometry x=0.029353, y=-0.002790, theta=-0.437293
[11:49:39.491] Odometry x=0.029353, y=-0.002790, theta=-0.437705
[11:49:39.502] Odometry x=0.029353, y=-0.002790, theta=-0.437990
[11:49:39.512] Odometry x=0.029353, y=-0.002790, theta=-0.438351
[11:49:39.513] Image Alignment failed 0
[11:49:39.522] Odometry x=0.029354, y=-0.002790, theta=-0.438748
[11:49:39.532] Odometry x=0.029354, y=-0.002790, theta=-0.439077
[11:49:39.542] Odometry x=0.029354, y=-0.002790, theta=-0.439400
[11:49:39.552] Odometry x=0.029354, y=-0.002791, theta=-0.439722
[11:49:39.562] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.002068
[11:49:39.563] Odometry x=0.029354, y=-0.002791, theta=-0.440039
[11:49:39.573] Odometry x=0.029355, y=-0.002791, theta=-0.440360
[11:49:39.584] Odometry x=0.029355, y=-0.002791, theta=-0.440681
[11:49:39.594] Odometry x=0.029355, y=-0.002791, theta=-0.440994
[11:49:39.604] Odometry x=0.029355, y=-0.002791, theta=-0.441306
[11:49:39.614] Image Alignment failed 0
[11:49:39.614] Odometry x=0.029355, y=-0.002791, theta=-0.441621
[11:49:39.624] Odometry x=0.029355, y=-0.002791, theta=-0.441941
[11:49:39.634] Odometry x=0.029355, y=-0.002791, theta=-0.442253
[11:49:39.645] Odometry x=0.029356, y=-0.002791, theta=-0.442572
[11:49:39.655] Odometry x=0.029356, y=-0.002791, theta=-0.442896
[11:49:39.665] Odometry x=0.029356, y=-0.002791, theta=-0.443217
[11:49:39.667] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001585
[11:49:39.676] Odometry x=0.029356, y=-0.002791, theta=-0.443536
[11:49:39.686] Odometry x=0.029356, y=-0.002791, theta=-0.443860
[11:49:39.697] Odometry x=0.029356, y=-0.002791, theta=-0.444181
[11:49:39.707] Odometry x=0.029357, y=-0.002791, theta=-0.444598
[11:49:39.713] Image Alignment failed 0
[11:49:39.717] Odometry x=0.029357, y=-0.002791, theta=-0.444980
[11:49:39.727] Odometry x=0.029357, y=-0.002791, theta=-0.445292
[11:49:39.737] Odometry x=0.029357, y=-0.002792, theta=-0.445602
[11:49:39.747] Odometry x=0.029357, y=-0.002792, theta=-0.445918
[11:49:39.757] Odometry x=0.029357, y=-0.002792, theta=-0.446250
[11:49:39.764] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001381
[11:49:39.768] Odometry x=0.029358, y=-0.002792, theta=-0.446579
[11:49:39.778] Odometry x=0.029358, y=-0.002792, theta=-0.446913
[11:49:39.789] Odometry x=0.029358, y=-0.002792, theta=-0.447235
[11:49:39.799] Odometry x=0.029358, y=-0.002792, theta=-0.447546
[11:49:39.809] Odometry x=0.029358, y=-0.002792, theta=-0.447858
[11:49:39.813] Image Alignment failed 0
[11:49:39.820] Odometry x=0.029358, y=-0.002792, theta=-0.448163
[11:49:39.830] Odometry x=0.029359, y=-0.002792, theta=-0.448479
[11:49:39.840] Odometry x=0.029359, y=-0.002792, theta=-0.448795
[11:49:39.850] Odometry x=0.029359, y=-0.002792, theta=-0.449107
[11:49:39.860] Odometry x=0.029359, y=-0.002792, theta=-0.449422
[11:49:39.867] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001608
[11:49:39.870] Odometry x=0.029359, y=-0.002792, theta=-0.449740
[11:49:39.881] Odometry x=0.029359, y=-0.002792, theta=-0.450062
[11:49:39.892] Odometry x=0.029360, y=-0.002792, theta=-0.450394
[11:49:39.902] Odometry x=0.029360, y=-0.002792, theta=-0.450714
[11:49:39.912] Odometry x=0.029360, y=-0.002792, theta=-0.451115
[11:49:39.912] Image Alignment failed 0
[11:49:39.922] Odometry x=0.029360, y=-0.002793, theta=-0.451485
[11:49:39.932] Odometry x=0.029360, y=-0.002793, theta=-0.451702
[11:49:39.942] Odometry x=0.029360, y=-0.002793, theta=-0.452053
[11:49:39.952] Odometry x=0.029361, y=-0.002793, theta=-0.452424
[11:49:39.963] Odometry x=0.029361, y=-0.002793, theta=-0.452738
[11:49:39.963] After Reprojection Map nPoint:0 ,nCell:0 ,nMatches:0 ,distance between two frames x:0.000001 ,z=-0.000000,angle between two frames:0.001693
